BUILDING,VALUE,BUSINESS,CHECKIN,LOCATION,FOOD,CLEANLINESS,ROOMS,SERVICE,NOTRELATED,OTHER,SEGMENTS
0,0,0,1,0,0,0,0,0,0,0,"and bizarrely there often wasn't anyone at reception which is a bit of a shock when you return to the hotel and need to get your key.Very strange, and ultimately not very pleasant despite all its positives."
0,0,0,0,0,0,0,0,0,0,1,Enjoyed the Stay
0,0,0,0,0,0,0,0,0,0,0,"My wife and I have spent 5 nights in October, (They really party on Halloween there!!),"
0,0,0,0,0,0,0,0,0,0,1,and enjoyed every day.
0,0,0,0,0,0,0,0,0,0,0,"The hotel is a few blocks removed from the noise and activity of Waikiki, so things are a little quieter."
0,0,0,0,0,0,0,0,0,0,0,Our room was an oceanview standard with King bed on the 12th floor.
0,0,0,0,0,0,0,1,0,0,0,Not much view as it's almost 2 blocks from beach.
0,0,0,0,0,0,0,1,0,0,0,"Quiet for the most part, the room was adequate but could use some minor remodeling."
0,1,0,0,0,0,0,0,0,0,0,"The restaurant was expensive so we ate locally at more moderately priced restaurants, of which there are many within easy walking distance."
0,0,0,0,0,0,0,0,0,0,1,We would definately stay again.
0,1,0,0,0,0,0,0,0,0,0,"Moderate pricing and quiet location with parking, (Fee $9 to $12), yet still close to the Waikiki scene made it a good choice for us."
0,0,0,0,0,0,0,0,0,0,1,We were not in Paradise
0,0,0,0,0,0,0,0,0,0,1,Our stay in Hotel Paradisus for 8 nights has not been good.
0,1,0,0,0,0,0,0,1,0,0,The price we paid and the service provided us has not been of 5*****Quality and the reason are:Transportation to the hotel was very confusing.
0,0,0,1,0,0,0,0,0,0,0,No welcome drink or greeting upon arrival.
0,0,0,0,0,0,0,0,0,0,0,We saw it later with other arrivals.
0,0,0,0,0,0,0,0,1,0,0,Room serviceRoom service needs management.
0,0,0,0,0,0,0,1,0,0,0,Not enough towels or sometimes nothing until 6pm.
0,0,0,0,0,0,0,1,0,0,0,Bed linen was for a queen size bed.
0,0,0,0,0,0,0,1,0,0,0,We had a king size bed!!
0,0,0,0,0,0,0,0,1,0,0,Most of the time we got no bottle water for cleaning the teeeth or drinking.
0,0,0,0,0,0,0,1,0,0,0,No colorful bed spread.
0,0,0,0,0,0,0,0,0,0,1,The brochure and the webside looks fantastic but none of them was there.
0,0,0,0,0,0,0,1,0,0,0,No extra bedding for the night because it was sometimes cool.
0,0,0,0,0,0,0,0,0,0,1,Too much noise from other ruede guests with no manner which came home between 4am and 5am in the morning and talked for one hour in front of their room.
0,0,0,1,0,0,0,0,0,0,0,"We asked for another room, no answer."
0,0,0,1,0,0,0,0,0,0,0,Asked for another mattress because it was like you are sleeping on a stone.
0,0,0,1,0,0,0,0,1,0,0,"We called to the front desk and got promised they will change it, nothing was happen during our stay."
0,0,0,0,0,0,1,0,0,0,0,Sofas in room were dirty and damaged.
0,0,0,0,0,0,0,1,0,0,0,Bathtop curtain was to short and the bathroom was allways flooded after taking a shower.
0,0,0,0,0,1,0,0,0,0,0,"Food serviceFrench Gourmet - nice presentation but no seasoning, very bland and no taste."
0,0,0,0,0,1,0,0,0,0,0,Sakura Japanese Restaurant - the cook was from the Dom. Republic.
0,0,0,0,0,0,0,0,0,0,0,Needs no explaination.
0,0,0,0,0,1,0,0,0,0,0,"Palapa Grill Seafood Restaurant - Grilled fish overcooked, dry and fishy."
0,0,0,0,0,1,0,0,0,0,0,Lunch Buffet - not enough selection.
0,0,0,0,0,1,0,0,0,0,0,Quality was not very special and no flavour.
0,0,0,0,0,1,0,0,0,0,0,"Nobody knew what's in the chafing dishes or on all the plate, because no labelling."
0,0,0,0,0,1,0,0,0,0,0,Dolce Vita Italian Restaurant - some of the dishes were good.
0,0,0,0,0,1,0,0,0,0,0,We never tried the mexican restaurant or the brazilBeverage ServiceFront Lobby bar - Very good in the night.
0,0,0,0,0,1,0,0,0,0,0,Excellent bartenders.
0,0,0,0,0,1,0,0,0,0,0,Beach Bar - very slowBar by Hibiscus Restaurant - very unfriendly and bad set up not guest friendly.
0,0,0,0,0,1,0,0,0,0,0,We found only 4 bars and missing the other 3 which we read on the webside.
0,0,0,0,0,0,0,0,1,0,0,Waitersfriendly but 70% spoke no english and was sometimes difficult to get the right thing.
0,0,0,0,0,0,0,0,1,0,0,Head waiters from the restaurants to take the order mostly unfriendly - no smile.
0,0,0,0,0,0,0,0,0,0,1,The landscaping was very beautiful and well groomed.
0,1,0,0,0,0,1,0,0,0,0,All restrooms in Restaurants were nice and cleanIn all we paid for a 5*****Hotel and got 3*** Service.
0,0,0,0,0,0,0,0,0,0,1,We are very dissapointed.
0,0,0,0,0,0,0,0,0,0,0,We heard so many complaining during our stay and hope the took some time too to let them know.
0,0,0,0,0,0,0,0,0,0,1,We were blinded with the wonderful brochure and the webside about this Hotel Paradisus.
0,0,0,0,0,0,0,0,0,0,1,We travelled all over the world and had never such a bad experience.
0,0,0,0,0,0,0,0,0,0,1,Two very dissapointed world traveller.
0,0,0,0,0,0,0,0,0,0,0,BH
0,0,0,0,0,0,0,0,0,0,1,Wouldn't Hesitate to Return
0,0,0,0,0,0,0,0,0,0,1,Reservations were made via call to Personalities Hotels- all went off without a hitch.
0,1,0,0,0,0,0,0,0,0,0,$85 + parking was better than I was expecting.
0,0,0,1,0,0,0,0,0,0,0,"Directions from the hotel website were right on, check-in was completed in 30 seconds for a weekend stay."
0,0,0,0,0,0,0,0,0,0,0,"For those concerned about the neighborhood- it's SF, get over panhandlers."
0,0,0,0,0,0,0,0,0,0,0,Why pay more to be a block closer to Union Square?
0,0,0,0,0,0,0,0,0,0,0,I wouldn't!
0,0,0,0,0,0,0,1,0,0,0,"Our corner room doubled as a fire escape, which allowed opening the window for fresh air."
0,0,0,0,0,0,0,1,0,0,0,"We were on 8th floor, so very little street noise- asked to be away from kids!"
0,0,0,0,0,0,0,1,0,0,0,"The room itself was small, but no smaller than other large city hotels- if you want room to walk, I'd suggest taking the F down to Ferry Plaza."
0,0,0,0,0,0,0,0,0,0,0,If ever I returm.
0,0,1,0,0,0,0,0,0,0,0,I'll certainly check rates at this and other hotels under same ownership.
0,0,1,0,0,0,0,0,0,0,0,"If I was expecting the Hyatt, I'd have been disappointed, but, for someone who travels extensively for work, this beats many chains hands-down!"
0,0,0,0,0,0,0,0,0,0,1,Pet Friendly Find in SF
0,0,0,0,0,0,0,0,0,0,1,"We chose the Laurel Inn because it takes pets and provides parking, but found that it has a lot more going for it."
0,0,0,0,1,0,0,0,0,0,0,"The location in a quiet residential neighborhood was great for us, as it gives a different view of SF than the usual downtown one, but it could be inconvenient for some travellers."
0,0,0,0,0,0,0,1,0,0,0,"The rooms were unusually large for a city hotel, and very comfortable, with a pleasant and muted W-ish decor."
0,0,0,0,0,0,0,1,0,0,0,"Our first room had a small kitchenette, the second did not -- here, a micro wave and a small fridge would have been welcome."
0,0,0,1,0,0,0,0,0,0,0,"The front desk staff was very helpful and very welcoming, to us and to our standard poodle."
0,0,0,0,0,0,0,0,0,0,1,The parking was great.
0,1,0,0,0,0,0,0,0,0,0,"And the price was very reasonable, considering the quality of the place."
0,0,0,0,0,0,0,0,0,0,1,"We would recommend the Laurel enthusiastically to our friends, unless they need to be downtown."
0,0,0,0,0,0,0,0,0,0,1,OK hotel Stayed 2 nights.
0,0,0,0,1,0,1,1,0,0,0,"Pros: location, clean large room."
0,0,0,0,0,0,0,0,0,0,1,Cons: free internet only in the business center which has only 2 computers with a sign (15 minutes per guest only).
1,0,0,0,0,0,0,0,0,0,0,"No pool, no sauna, no whirlpool."
0,0,0,0,0,0,0,0,0,0,1,Overall a good experience
0,0,0,0,0,0,0,0,0,1,0,Stayed here about 3 times in the past four years.
0,0,0,0,0,0,0,0,0,1,0,Used to stay at the Boston Park Plaza Hotel and Towers but when the rates when up found the Radisson online and it is right around the corner from the Boston Park Plaza.
0,0,0,0,1,0,0,0,0,0,0,"GREAT LOCATION: Close to the theatre district, Boston Common, Newberry Street, and the Long Wharf area."
0,1,0,0,0,0,0,1,0,0,0,The rooms are big and are fairly priced for a Boston hotel.
0,0,0,0,0,0,1,0,1,0,0,Only compaints are that the service is a little slow during busy times and during one of my stays there were three or four tiny ants on the floor.
0,0,0,0,0,0,0,0,0,0,1,Like dating a supermodel...
1,0,0,0,0,0,0,0,0,0,1,"Yes, this is a beautiful hotel, but aside from that there is nothing."
0,0,0,1,0,0,0,0,1,0,0,Service: abysmal (you are supposed to be assigned a peronal assistant to cater to your every whim...I got a phone number which was always busy and a front desk that could care less).
0,0,0,0,0,0,0,1,0,0,0,"Noise: Constant (until 4AM, front desk unapologietic, room on 3rd floor as if on the dancefloor)."
0,0,0,0,0,0,0,1,0,0,0,"Room: Large, well furnished and stylish, but the sink, toilet and bath all overflowed."
0,0,0,0,0,0,0,0,1,0,0,"Management was receptive to comments upon check out, but acknowledged that the hotel was having trouble with staffing/noise/growing pains."
0,1,0,0,0,0,0,0,0,0,1,"In the end, not even close to worth it."
1,0,0,0,0,0,0,0,0,0,1,"Pool closed, lobby torn apart and the owners"
0,0,0,0,0,0,0,0,0,0,1,Refuse to notify guests!
0,0,0,0,0,0,0,0,0,0,0,I was supposed to stay at this hotel on Canal Street for 3 nights at the end of June using a coupon for one of them.
0,0,0,0,0,0,0,0,0,0,0,Arrived in N.O. La via Amtrak.
0,0,0,0,0,0,0,0,0,0,0,"I was advised to take a taxi to the hotel rather than the bus as, since Katrina, the buses in the area of the train station/arena/Superdome are irregular."
0,0,0,0,0,0,0,0,0,0,0,"There isn't much in the train station, but there is a Subway restaurant, some sort of coffee shop (which may be attached to the Subway), a small gift shop and both Amtrak and Greyhound ticket counters."
0,0,0,0,0,0,0,0,0,0,0,"A few police/sheriff's officers were present, and very polite and helpful in providing taxi info."
0,0,0,0,0,0,0,0,0,0,0,My cab driver had just gotten his tax the day before.
0,0,0,0,0,0,0,0,0,0,0,He lost everything in the storm.
0,0,0,0,0,0,0,0,0,0,0,Very nice man.
0,0,0,0,0,0,0,0,0,0,0,I can't believe that people in FEMA trailers have to pay rent on the space for the trailer.
0,0,0,0,0,0,0,0,0,0,0,Don't get me started.
0,0,0,0,0,0,0,0,0,0,0,Back to the hotel.
0,0,0,0,0,0,0,0,0,0,0,Cabs to the hotels are a flat $11.00 (which includes a $1.00 fuel surcharge).
0,0,0,0,0,0,0,0,0,0,0,"Canal Street is under repair, as is much of the city, even two years after Katrina."
0,0,0,0,0,0,0,0,0,0,0,Mostly the sidewalks are being rebuilt.
0,0,0,0,0,0,0,0,0,0,0,I didn't have a problem with the construction in the city and I came down mainly because NOLa needs support.
0,0,0,0,0,0,0,0,0,0,1,"Upon arrival at the Marriott, I knew things were not going to be so swell."
0,0,0,0,0,0,0,0,0,0,0,"First, there were two uniformed associates outside, a doorman and a bellman."
0,0,0,0,0,0,0,0,1,0,0,"While one opened my door, neither of them got my bags out of the cab, nor did they offer a single female assistance into the hotel."
0,0,0,0,0,0,0,0,0,0,0,Strike one.
1,0,0,0,0,0,0,0,0,0,0,"Upon entering, the entire lobby is under construction, so you have to lug your stuff up an escalator to the temporary lobby on the second floor."
0,0,0,0,0,0,0,0,0,0,0,Let me explain.
0,0,0,0,0,0,0,0,0,0,0,I have no problem with renovations.
0,0,0,0,0,0,0,0,0,0,1,"BUT, this hotel made NO mention of any renovations on their website."
0,0,0,0,0,0,0,0,0,0,0,"I checked and double checked, and called Marriott's Platinum desk and asked them to verify that no mention was made."
0,0,0,0,0,0,0,0,0,0,0,There was nothing.I checked in.
0,0,0,0,0,0,0,0,0,0,0,"Actually, I was one day early but since the hotel was about 17% occupied, it wasn't a problem."
0,0,0,0,0,0,0,0,0,0,0,I was given a room in the river tower with a view of the other tower and pool.
0,0,0,0,0,0,0,0,0,0,1,The pools are closed for repair.
0,0,0,1,0,0,0,0,0,0,1,"Again, I was not informed of this in advance, nor at check-in!"
0,0,0,0,0,0,0,0,0,0,0,"The Concierge lounge, access to which I receive due to my frequency of Marriott-branded use, was across the hotel resulting in a trip down the elevator, across the lobby and back up."
0,0,0,0,0,0,0,0,0,0,0,Oh well.A side note about the elevators.
0,0,0,0,0,0,0,0,0,0,0,"Marriott seems to be adding fancy, high speed elevators to it's large hotels."
0,0,0,0,0,0,0,0,0,0,0,The first I saw this was at the Marriott Marquis in NYC.
0,0,0,0,0,0,0,0,0,0,0,You enter your desired floor on the keypad OUTSIDE the elevator.
0,0,0,0,0,0,0,0,0,0,0,"Then, the display returns the number/letter of the car which will take you to your floor."
0,0,0,0,0,0,0,0,0,0,0,"So, make sure you pay attention!"
0,0,0,0,0,0,0,0,0,0,0,Back to the hotel.
0,0,0,0,0,0,0,1,0,0,0,The room was small with no view.
0,0,0,0,0,0,0,1,0,0,0,The room was very noisy.
0,0,0,0,0,0,0,0,0,0,0,I was told that all windows are being replaced with double-paned glass.
0,0,0,0,0,0,0,1,0,0,0,"Honestly, you can hear people whistling at other people on the street."
0,0,0,0,0,0,0,1,0,0,0,"Also, construction on the street starts at about 6:30 AM so forget about sleeping in."
0,0,0,0,0,0,0,0,0,0,0,"Again, I was up early and I don't have a problem with rebuilding."
0,0,0,0,0,0,0,0,0,0,0,I took a walk through the hotel.
0,0,0,0,0,0,0,0,1,0,0,"Frankly, most of the associates didn't acknowledge anyone's presence."
0,0,0,0,0,0,0,0,0,0,0,The sole person who convinced me to not leave was one of the security guards.
0,0,0,0,0,0,0,0,0,0,0,She took it upon herself to escort me to the front desk for a room change.
0,0,0,0,0,0,0,0,0,0,0,I was informed by several associates and managers that the owners of the hotel (it is my understanding that Marriott owns the people but others own the building) refused to inform guests of the renovations.
0,0,0,0,0,0,0,0,0,0,0,"This is inconceivable, especially given that the rate was $30 more per night than at the JW Marriott across the street and that property is completely renovated!"
0,0,0,0,0,0,0,0,0,0,0,I was upgraded to a two room suite.
0,0,0,0,0,0,0,0,0,0,0,Actually a standard room with a connecting door into a parlor room.
0,0,0,0,0,0,0,0,0,0,0,The living space was quite nice.
0,0,0,0,0,0,0,1,0,0,0,"I had two bathrooms, a dining area, couch, wet bar and there is a Murphy bed in the living room so I suppose it would be great for families, or to sell if the place is sold out."
0,0,0,0,0,0,0,0,0,0,0,Not likely any time soon.
0,0,0,0,0,1,0,0,0,0,0,The food and service in the concierge lounge wasn't great.
0,0,0,0,0,0,0,0,0,0,0,"OK, the first night, everything was seafood which I don't eat."
0,0,0,0,0,0,0,0,0,0,0,Others may love it.
0,0,0,0,0,0,0,0,0,0,0,"There were mini crab cakes, shrimp and a big pot of gumbo."
0,0,0,0,0,1,0,0,0,0,0,"Problem is, the fishy smell overpowered the lounge, and the elevator landing outside."
0,0,0,0,0,1,0,0,0,0,0,Fish shouldn't smell fishy or like garbage.
0,0,0,0,0,1,0,0,0,0,0,It shouldn't really smell at all.
0,0,0,0,0,1,0,0,0,0,0,Yuck!
0,0,0,0,0,1,0,0,0,0,0,"Also, for breakfast, the food was OK but there were no English Muffins, minimal pastries and cereals and just not a big selection."
0,0,0,0,0,1,0,0,0,0,0,"It looked nice, whatever there was of it."
0,0,0,0,0,1,0,0,0,0,0,"However, when I went to get butter balls for my toast, a piece of glass about 1 inch square was commingled with the butter and landed on my toast."
0,0,0,0,0,1,0,0,0,0,0,I had to go into the little kitchen to find someone to show.
0,0,0,0,0,0,0,0,1,0,0,"Her response was, oh Ill take care of it."
0,0,0,0,0,0,0,0,1,0,0,"Not I'm sorry or some other words of concern, just Oh."
0,0,0,0,0,0,0,0,0,0,0,"Needless to say, breakfast that day, and each subsequent day was cafe au lait and beignets at Cafe du Monde."
0,0,0,0,0,0,0,0,0,1,0,YUM!
0,0,0,0,0,0,0,0,0,0,0,The restaurant is temporarily located on the 41st floor in what was the fine-dining restaurant pre-Katrina.
0,0,0,0,0,0,0,0,0,0,0,"There are a couple sandwiches, some entrees including fish and steak, and appetizers."
0,0,0,0,0,0,0,0,0,0,0,"But, dessert-wise, they had cheesecake, chocolate cake and ice cream."
0,0,0,0,0,0,0,0,0,1,0,Come on.
0,0,0,0,0,0,0,0,0,1,0,"I know it's slow, but this is NOLa, can we at least have bread pudding or something yummy?"
0,0,0,0,0,0,0,0,0,1,0,"The turkey club was good, albeit served just on run-of-the-mill white bread, not the advertised sourdough."
0,0,0,0,0,0,0,0,0,0,0,"When I saw that on the bar menu the second night, I asked the bartender."
0,0,0,0,0,0,0,0,0,0,0,She said never in 20 years has it been on sourdough!
0,0,0,0,0,0,0,0,0,0,0,Prices in the restaurant were reasonable for New Orleans.
0,1,0,0,0,0,0,0,0,0,0,"Typical hotel prices, although room service is around $2.00 per item more than the dining room, plus a 21% service charge and tax."
0,1,0,0,0,0,0,0,0,0,0,"That's a little too much if you ask me.Overall, the city is still almost empty which is a shame."
0,0,0,0,0,0,0,0,0,0,0,I haven't been here for some 20 years and I don't recall too much.
0,0,0,0,0,0,0,0,0,0,0,The French Quarter is indecent shape but there are a lot of vacant buildings.
0,0,0,0,0,0,0,0,0,0,0,"Also, while I remember lots of bars, I didn't remember seeing as many of the, hmm, adult-type places as I did this time."
0,0,0,0,0,0,0,0,0,1,0,"In conclusion, New Orleans needs support."
0,0,0,0,0,0,0,0,0,1,0,It still can be a charming city again and I am sure that new developments (I saw a big TRUMP banner on the cab ride over) will help.
0,0,0,0,0,0,0,0,0,0,0,y problems weren't with the city.
0,0,0,0,0,0,0,0,0,1,0,Most of the people I encountered outside of the hotel were very nice.
0,0,0,0,0,0,0,0,1,0,0,80% of the people IN the hotel couldn't care less about whether guests are there.
0,0,0,0,0,0,0,0,1,0,0,I wanted to shout.
0,0,0,0,0,0,0,0,1,0,0,".I came here to support the city, can you at least PRETEND you are glad I am here??"
0,0,0,1,0,0,0,0,0,0,0,"When I went to the desk to hand in my certificate, both the associate and manager told me I had to call in advance and that the certificate (a print out from the Marriott Rewards Platinum page that says PRINT THIS PAGE AND SURRENDER) was no good since it wasn't the certificate."
0,0,0,1,0,0,0,0,0,0,0,"Frankly I still don't know what they were saying, aside from implying that I am an idiot."
0,0,0,0,0,0,0,0,1,0,0,"So, after only 2 nights, I lugged my stuff down the escalator with no help, across the street and checked into the JW a day early."
0,0,0,0,0,0,0,0,0,0,1,We shall see how THAT goes.I won?? return to the Marriott and I suggest they get their act together and inform people of the renovations.
0,0,0,0,0,0,0,0,1,0,0,"Out of all the associates I encountered, only two-a female security guard and the aforementioned bartender, were nice."
0,0,0,0,1,0,0,0,0,0,1,"Excellent Hotel Lovely hotel,quiet location just off la Ramblas."
0,0,0,0,0,0,0,0,1,0,0,Efficient and friendly staff.
0,0,0,0,0,0,1,0,0,0,0,Spotlessly clean.
0,0,0,0,0,0,0,0,0,0,1,"Watch out for the pickpockets, and gypsies carrying babies !They will put a newspaper on the table and pick up anything under it !!! Dont get caught on the pea under the cup trick ! Its a big scam by an organised gang."
0,0,0,0,0,0,0,0,0,0,0,The only winners are part of the gang themselves !!
0,0,0,0,0,0,0,0,0,0,1,wonderful wedding my husband and i had planned to get married abroad.
0,0,0,0,0,0,0,0,0,0,1,when we saw secrets excellence at punta cana we instantly fell in love.
0,1,0,0,0,0,0,0,0,0,0,"we paid extra for the wedding package, room upgrade and the excellence club, it was money well spent."
0,0,0,0,0,0,0,0,1,0,1,"the hotel, and its staff were brilliant and could not do enough for you."
0,0,0,0,0,0,0,0,0,0,1,as we had paid for the excellence club we were whisked away on arrival and taken to an air- conditioned room ( which we both welcomed being from Scotland) and were given a glass of bubbly.
0,0,0,0,0,0,0,0,0,0,1,this was a lovely start to the holiday.
0,0,0,0,0,0,0,0,1,0,0,"as for the wedding we met the wedding co-ordinator, Iveilesse, the following day and she covered every aspect of the wedding planning and more!"
0,0,0,0,0,0,0,0,0,0,1,we took our parent with us and we all truly relaxed and enjoyed every moment.
0,0,0,0,0,0,0,0,1,0,0,the staff cant do enough for you and are so polite.
0,0,0,0,0,0,0,0,1,0,0,make sure you have plenty of $1 bills or 50/100 peso notes the really do deserve their tips.
1,0,0,0,0,0,0,1,0,0,0,the hotel and the rooms were imaculate. ohh and what a room.
0,0,0,0,0,0,0,1,0,0,0,the bed is enormus and the jacuzzi you can both lie out in at the same time.i cant say how great a time we had just go and enjoy every moment.
0,0,0,0,0,0,0,0,0,0,1,it was that good were are going to book into one of the other secret resorts for next summer!!!
0,0,0,0,0,0,0,0,1,0,1,"Efficient, No frills"
0,0,0,0,0,0,0,0,0,0,1,"Decided at 1am one night to visit Paris for a couple of days, searched and booked 10hrs later through boookings, finding a room ready and just sufficient to sleep a family of 4 with 2 children under 5 a few hours later."
0,0,0,1,0,0,0,0,0,0,0,Even though the initial request for extra bedding wasn't made very clearly we were accommodated and looked after properly.
0,0,0,0,1,0,0,0,0,0,0,"Should you be driving: Reasonably well located, near to the outer peripheral road (just watch out which exit you take from Place de Nation...)."
0,0,0,0,0,0,0,0,0,0,1,Parking at the park house Picpus recommended (10min walk away from hotel).
0,0,0,0,0,0,0,0,0,0,1,Could have done better
0,0,0,0,0,0,0,0,1,0,0,"The hotel itself was interesting since it is 'round', the staff were polite but the hotel itself is understaffed."
0,0,0,0,0,1,0,0,0,0,0,The breakfast was yukky.
0,0,0,0,0,0,0,1,0,0,0,"Although the rooms (suites) are a nice size, the decor was marginal-i."
0,0,0,0,0,0,1,0,0,0,0,"e. wall paper coming off walls, bathtub stained, shade pulls very dirty, stained bedspead and cruddy/filthy windows."
0,1,0,0,0,0,0,0,0,0,0,The price was ok but after staying-I would expect that the rates should be lowered.
1,0,0,0,0,0,0,0,0,0,0,The neighborhood was marginal...must not be far from a landfill-the stink was terrible!
0,0,0,0,1,0,1,0,0,0,0,"Don't let the price fool you-it's better to spend a few extra bucks for cleanliness, a walkable neighborhood without someone asking you for money or cigarettes or whatever they may be looking for."
0,0,0,0,0,0,0,0,0,0,1,"The dead mouse outside the front door didn't help-nor did the refuse container outside the front door (it was not emptied the entire time we were there-overfull with food, butts, styrofoam cups, etc and smelled horrible)."
0,0,0,0,0,0,0,0,1,0,1,I wish the staff well but the rest of it was terrible.
0,0,0,0,0,0,0,0,0,0,1,Never again.
0,0,0,0,1,0,0,0,1,0,1,"Great owners, service, location"
0,0,0,0,0,0,0,0,0,0,0,Just got back from our vacation in Italy in which we stayed three nights at this hotel.
0,1,0,0,0,0,0,0,0,0,0,We paid 118 Euro a night for a double room in this hotel and were pleased.
0,0,0,0,1,0,0,0,0,0,0,"It's right down the block from the train station, which is very helpful for lugging your luggage."
0,0,0,0,0,0,0,1,0,0,0,The room was fine.
0,0,0,0,0,0,1,1,0,0,0,"Nothing special, but it was clean, big enough for two and decent private bathroom."
0,0,0,0,0,1,0,0,0,0,0,"The breakfast was good - cake, bread, cereal, OJ and coffees."
0,0,0,1,0,0,0,0,0,0,0,"The owners and receptionists spoke English and were very, very nice and accommodating - helped us with directions and book reservations at museums, etc."
0,1,0,0,0,0,0,0,0,0,0,Internet was one euro every 15 minutes.
0,0,0,0,1,0,0,0,0,0,0,Location is not bustling - but it is close to everything.
0,0,0,0,1,0,0,0,0,0,0,"10 minute walk to museum where the david is, 10 minute walk to duomo, 20 minute walk to uffizi and most other nice parts."
0,0,0,0,0,0,0,0,0,0,1,we were very pleased.
1,0,0,0,0,0,0,0,0,0,1,"old fashioned, but still my favorite..."
0,0,0,0,1,0,0,0,0,0,0,Fantastic location in the middle of East-Berlin at the corner of two historic streets.
1,0,0,0,0,0,0,0,0,0,0,"The hotel was build in the Eastern Germany Days, but its renovated in most parts."
0,0,0,0,0,0,0,1,0,0,0,"I was here many times before and have seen all kind of rooms (make sure, you get an renovated one with Heavenly Bed!)."
0,0,0,0,0,0,0,1,0,0,0,"Due to my SPG Platinum Status, this time I had a corner suite with a great view, but it was a old interior..."
0,1,0,0,0,1,0,0,0,0,0,"Try the breakfast, its fantastic, but expensive (??"
0,0,0,0,0,0,0,0,0,0,0,5).
1,0,0,0,1,0,0,0,0,0,0,"Beside the location the best thing is the atrium lobby ... very old fashioned, but a great spot! My favorite hotel in Berlin!"
0,0,0,0,0,0,0,0,0,0,1,Very Nice!
0,0,0,0,0,0,0,0,0,1,0,I stayed here regularly for work for about 2 months this year.
0,0,0,0,0,0,0,0,0,0,1,This is one of the nicest hotels in the Dallas/Ft.
0,0,0,0,0,0,0,0,0,0,0,Worth area.
0,0,0,0,0,0,0,0,0,0,1,It's really one of the nicest hotels anywhere and the best airport hotel.
0,0,0,0,0,0,1,1,0,0,0,The rooms are very nice and clean.
1,0,0,0,0,0,0,0,0,0,0,The amenities are great.
0,0,0,0,0,0,0,0,1,0,0,The service is first class.
0,0,0,0,0,1,0,0,0,0,0,The in-room dining is excellent.
0,0,0,0,0,0,0,1,0,0,0,"And the rooms must be well insulated, because I did not ever notice any jet engine noise."
0,0,0,0,0,0,0,0,0,0,1,"The only downside (or upside depending on how you look at it) is: This isn't a trendy hotel, like some in Dallas."
0,0,0,0,0,0,0,0,0,0,1,"So if you want nightlife, you need to drive to it."
0,0,0,0,0,0,0,0,0,0,1,The Best My wife and
0,1,0,0,0,0,0,0,0,0,1,I splurged for one night at the Park Hyatt and it was worth every penny!
0,0,0,0,0,0,0,0,0,0,1,We were blown away by everything.
1,0,0,0,0,0,0,0,1,0,0,".the minimalism, the service, the views...everything."
0,0,0,0,0,0,0,0,0,0,1,We did not want to leave.
0,0,0,1,0,0,0,0,0,0,0,"They knew my name when I got out of the cab, which was wild, and the intro/check in/walk through was very cool indeed!"
0,0,0,0,0,0,0,1,0,0,0,Room was spacious with giant TV and bathroom.
0,0,0,0,0,0,0,1,0,0,0,The mirrors even made you look better!
0,0,0,0,0,1,0,0,0,0,0,Breakfast in bed was delicious and elegant.
0,0,0,0,0,0,0,0,0,0,1,"I can't go into everything in detail, but EVERYTHING was great! Want to go back ASAP!"
0,0,1,0,0,0,0,0,0,0,0,"Business oriented, and highly recommeded for that purpose"
0,0,0,0,0,0,0,0,0,0,0,"Well, haven't stayed in Four Seasons or Peninsula so hard to compare those clearly spectacular venues."
0,0,0,0,0,0,0,0,0,0,1,"But this place delivers for all intents and purposes, no doubt."
0,0,0,0,0,0,0,0,1,0,0,Excellent customer care and the quality and response time for room service is commendable.
0,0,0,0,0,0,0,0,0,0,0,"Got upgraded to a suite overlooking Victoria Peak, an understandable gesture considering we book all our corporate guests through this place but still appreciated."
0,0,0,0,0,0,0,0,0,0,1,"Abit impersonal though, so if you are looking for a place remembering your name Conrad isn't the first place to look, on most important points it clearly delivers."
0,1,0,0,0,0,0,0,0,0,0,quite adequate for the price
0,0,1,0,0,0,0,0,0,0,0,The hotel is perfect for business travellers.
0,0,0,0,0,0,0,0,0,0,1,But if u are on holiday there are sum negatives.
0,0,0,0,0,0,0,1,0,0,0,"Rooms are tiny and the housekeeping isnt there after 1pm, so if u came back late and wanted to sleep in ur room wont get cleaned that day."
0,0,0,0,0,1,0,0,0,0,0,"Also, i stayed for 4 nights and the breakfast kind of gets repititive after 2 days."
0,1,0,0,0,0,0,0,0,0,0,But then for the price(67euros a night) i guess it was to be expected.
0,0,0,0,0,0,0,0,1,0,0,The staff though is nice and friendly.
0,0,0,0,0,1,0,0,0,0,0,They have a small bar which serves drinks at a reasonable price.
0,0,0,0,1,0,0,0,0,0,0,The location is quite good.
0,0,0,0,0,0,1,0,0,0,0,The rooms are clean with windows that open.
0,1,0,0,0,0,0,0,0,0,0,All in all if price is an issue stay here.
1,0,0,0,0,0,0,0,0,0,0,"just ok The hotel had nice grounds, and some nice art."
0,0,0,0,0,0,0,1,0,0,0,What I had a problem with was the rooms had thin walls.
0,0,0,0,0,0,0,1,0,0,0,"I was given a room with connecting doors, when i went down and asked for an alternate room without connecting doors, I was told that 90 percent of the hotel had connecting doors."
0,0,0,0,0,0,0,0,0,0,0,Well I think that only added to the noise problem.
0,0,0,0,0,0,0,1,0,0,0,"Our neighbor's phone rang and we could here his conversation, and the toilets flushing."
